Criminal Offenses - On campus
Survey year,Unitid,Institution name,Campus ID, Campus Name,Institution Size,Murder/Non-negligent manslaughter,Negligent manslaughter,Sex offenses - Forcible,Rape,Fondling,Sex offenses - Non-forcible,Incest,Statutory rape,Robbery,Aggravated assault,Burglary,Motor vehicle theft,Arson
2001,110316,California Institute of Integral Studies,1,Main Campus,927,0,0,0,,,0,,,1,0,0,0,0
2001,110404,California Institute of Technology,1,Main Campus,2058,0,0,0,,,0,,,0,0,28,1,0
2001,111081,California Institute of the Arts,1,Main Campus,1246,0,0,1,,,0,,,0,0,1,4,0
2001,110413,California Lutheran University,1,Main Campus,2857,0,0,0,,,0,,,0,0,1,0,0
2001,111391,California Western School of Law,1,California Western School of Law,797,0,0,0,,,0,,,0,0,0,0,0
2001,150172,Calumet College of Saint Joseph,1,Main Campus,1000,0,0,0,,,0,,,0,0,0,0,0
2001,176789,Calvary Bible College and Theological Seminary,1,Calvary Bible College and Theological Seminary,306,0,0,0,,,0,,,0,0,10,0,0
2001,169080,Calvin College,1,Calvin College,4258,0,0,1,,,0,,,0,0,6,0,0
2001,169099,Calvin Theological Seminary,1,Main Campus,274,0,0,0,,,0,,,0,0,0,0,0
2001,165167,Cambridge College,1,Main Campus,2863,0,0,0,,,0,,,0,1,2,0,0
2001,198136,Campbell University,1,Campbell University,6522,0,0,0,,,0,,,0,1,10,0,2
2001,156365,Campbellsville University,1,Main Campus,1777,0,0,0,,,0,,,0,0,0,1,1
2001,189705,Canisius College,1,Main Campus,4874,0,0,2,,,0,,,1,0,15,7,0
2001,201548,Capital University,1,Main Campus,3970,0,0,0,,,0,,,0,0,67,1,0
2001,201548,Capital University,2,Capital University Law School,3970,0,0,0,,,0,,,0,0,6,0,0
2001,201548,Capital University,3,Capital University - Dayton Center,3970,0,0,0,,,0,,,0,0,0,0,0
2001,201548,Capital University,4,Capital University - Cleveland Center,3970,0,0,0,,,0,,,0,0,0,0,0
2001,162061,Capitol Technology University,1,Main Campus,800,0,0,0,,,0,,,0,0,0,0,0
2001,238430,Cardinal Stritch University,1,Main Campus,5855,0,0,1,,,1,,,0,0,0,0,0
2001,173258,Carleton College,1,Carleton College,1948,0,0,6,,,0,,,0,0,12,1,3
2001,132842,Carlos Albizu University-Miami,1,Carlos Albizu University- Miami Campus,610,0,0,0,,,0,,,0,1,0,0,0
2001,211431,Carlow University,1,Main Campus,1898,0,0,0,,,0,,,0,0,7,0,0
2001,211431,Carlow University,2,Cranberry,1898,0,0,0,,,0,,,0,0,0,0,0
2001,211431,Carlow University,4,Hill College,1898,0,0,0,,,0,,,0,0,0,0,0
2001,211431,Carlow University,5,Greensburg,1898,0,0,0,,,0,,,0,0,0,0,0
2001,211440,Carnegie Mellon University,1,Main Campus,8588,0,0,2,,,0,,,1,1,16,1,2
2001,180106,Carroll College,1,Main Campus,1347,0,0,0,,,0,,,0,1,0,0,0
2001,238458,Carroll University,1,Main Campus,2921,0,0,2,,,0,,,0,1,21,0,0
2001,219806,Carson-Newman University,1,Main Campus,2195,0,0,0,,,0,,,0,1,18,0,0
2001,238476,Carthage College,1,Main Campus,2345,0,0,1,,,0,,,0,1,17,1,2
2001,413723,Cascade College,1,Cascade College,330,0,0,0,,,0,,,0,0,12,2,0
2001,201645,Case Western Reserve University,1,Main Campus,9216,0,0,2,,,0,,,1,2,39,6,2
2001,198215,Catawba College,1,Catawba College,1453,0,0,0,,,0,,,0,1,17,0,0
2001,143659,Catholic Theological Union at Chicago,1,Main Campus,746,0,0,0,,,0,,,0,0,0,0,0
2001,131283,Catholic University of America,1,The Catholic University of America,5510,0,0,2,,,0,,,5,1,3,10,1
2001,189848,Cazenovia College,1,Main Campus,847,0,0,0,,,0,,,0,0,3,0,0
2001,211468,Cedar Crest College,1,Cedar Crest College,1619,0,0,0,,,0,,,0,0,0,0,0
2001,201654,Cedarville University,1,Main Campus,2969,0,0,0,,,0,,,0,0,2,2,2
2001,183974,Centenary College,1,Hackettstown,1637,0,0,0,,,0,,,0,0,0,0,0
2001,158477,Centenary College of Louisiana,1,Main Campus,1049,0,0,0,,,0,,,0,1,5,0,0
2001,106713,Central Baptist College,1,Main Campus,358,0,0,0,,,0,,,0,0,1,0,0
2001,154837,Central Baptist Theological Seminary,1,Main Campus,125,0,0,0,,,0,,,1,0,1,0,0
2001,176938,Central Bible College,1,Central Bible College,805,0,0,0,,,0,,,0,1,17,1,0
2001,154855,Central Christian College of Kansas,1,Main Campus,314,0,0,0,,,0,,,0,0,0,0,0
2001,176910,Central Christian College of the Bible,1,Main Campus,191,0,0,0,,,0,,,0,0,2,0,0
2001,153108,Central College,1,Main Campus,1425,0,0,2,,,0,,,0,2,11,0,0
2001,176947,Central Methodist University-College of Liberal Arts and Sciences,1,College of Liberal Arts and Sciences,1279,0,0,0,,,1,,,0,0,7,1,1
2001,189857,Central Yeshiva Tomchei Tmimim Lubavitz,1,Main Campus,438,0,0,0,,,0,,,0,0,0,0,0
2001,156408,Centre College,1,Main Campus,1070,0,0,0,,,0,,,1,1,13,0,0
2001,141486,Chaminade University of Honolulu,1,Chaminade University of Honolulu,2561,0,0,0,,,0,,,1,0,8,1,0
2001,230852,Champlain College,1,Main Campus,2539,0,0,0,,,0,,,0,0,0,0,0
2001,111948,Chapman University,1,Main Campus,4591,0,0,0,,,0,,,0,1,10,4,12
2001,111966,Charles R Drew University of Medicine and Science,1,Main Campus,95,0,0,0,,,0,,,0,0,1,0,0
2001,217688,Charleston Southern University,1,Main Campus,2682,0,0,0,,,1,,,0,5,28,0,0
2001,211556,Chatham University,1,Main Campus,1065,0,0,0,,,1,,,0,0,0,1,0
2001,183345,Chester College of New England,1,Main Campus,140,0,0,0,,,0,,,1,0,1,0,0
2001,211583,Chestnut Hill College,1,Chestnut Hill College,1645,0,0,0,,,0,,,0,0,2,0,0
2001,144014,Chicago Theological Seminary,1,Chicago Theological Seminary,236,0,0,0,,,0,,,0,0,0,0,0
2001,198303,Chowan University,1,Main Campus,726,0,0,0,,,0,,,0,0,4,0,0
2001,189981,Christ the King Seminary,1,Main Campus,97,0,0,0,,,0,,,0,0,0,0,0
2001,219833,Christian Brothers University,1,Christian Brothers University Main Campus,2123,0,0,0,,,0,,,0,1,1,4,1
2001,260947,Christian Life College,1,Main Campus,97,0,0,0,,,0,,,0,0,0,0,0
2001,150215,Christian Theological Seminary,1,Main Campus,280,0,0,0,,,0,,,0,0,0,1,0
2001,112127,Church Divinity School of the Pacific,1,Church Divinity School of the Pacific,131,0,0,0,,,0,,,0,0,2,1,0
2001,201858,Cincinnati Christian University,1,Cincinnati Christian University,896,0,0,0,,,0,,,0,0,3,3,0
2001,201867,Cincinnati College of Mortuary Science,1,CINCINNATI COLLEGE OF MORTUARY SCIENCE,144,0,0,0,,,0,,,0,0,0,0,0
2001,244233,City College-Fort Lauderdale,1,Main Campus,687,0,0,0,,,0,,,0,0,0,0,0
2001,406547,City College-Gainesville,1,City College,303,0,0,0,,,0,,,0,0,0,0,0
2001,434539,City College-Miami,1,City College-Miami Campus,103,0,0,0,,,0,,,0,0,0,0,0
2001,441238,City of Hope Graduate School of Biological Science,1,Main Campus,,0,0,0,,,0,,,0,0,0,0,0
2001,234915,City University of Seattle,1,Bellevue,7593,0,0,0,,,0,,,0,0,0,0,0
2001,234915,City University of Seattle,2,Everett,7593,0,0,0,,,0,,,0,0,0,0,0
2001,234915,City University of Seattle,3,North Seattle,7593,0,0,0,,,0,,,0,0,0,0,0
2001,234915,City University of Seattle,4,Renton,7593,0,0,0,,,0,,,0,0,0,0,0
2001,234915,City University of Seattle,6,Tacoma,7593,0,0,0,,,0,,,0,0,0,0,0
2001,234915,City University of Seattle,7,Tri-Cities,7593,0,0,0,,,0,,,0,0,0,0,0
2001,234915,City University of Seattle,8,Vancouver,7593,0,0,0,,,0,,,0,0,0,0,0
2001,234915,City University of Seattle,9,Yakima,7593,0,0,0,,,0,,,0,0,0,0,0
2001,217873,Claflin University,1,Main Campus,1460,0,0,0,,,0,,,1,0,11,1,0
2001,112251,Claremont Graduate University,1,Main Campus,1944,0,0,0,,,0,,,0,0,1,1,0
2001,112260,Claremont McKenna College,1,Main Campus,1044,0,0,1,,,0,,,0,0,6,1,0
2001,124283,Claremont School of Theology,1,Main Campus,506,0,0,0,,,0,,,0,0,2,0,0
2001,138947,Clark Atlanta University,1,Clark Atlanta University,4882,0,0,1,,,0,,,2,3,17,6,3
2001,165334,Clark University,1,Main Campus,2955,0,0,0,,,0,,,0,4,11,4,0
2001,153126,Clarke University,1,Clarke University,1201,0,0,0,,,0,,,0,0,0,0,0
2001,180832,Clarkson College,1,Main Campus,416,0,0,0,,,0,,,0,2,1,3,0
2001,190044,Clarkson University,1,Main Campus,2949,0,0,0,,,0,,,0,0,6,0,3
2001,156417,Clear Creek Baptist Bible College,1,Clear Creek Baptist Bible College,198,0,0,0,,,0,,,0,0,0,0,0
2001,133085,Clearwater Christian College,1,Main Campus,732,0,0,0,,,0,,,0,0,0,0,0
2001,169327,Cleary University,1,Cleary University - Washtenaw Campus,632,0,0,0,,,0,,,0,0,0,0,0
2001,112312,Cleveland Chiropractic College of Los Angeles,1,Main Campus,635,0,0,0,,,0,,,0,0,0,0,0
2001,202046,Cleveland Institute of Art,1,Main Campus,614,0,0,0,,,0,,,0,0,0,0,0
2001,202073,Cleveland Institute of Music,1,Main Campus,382,0,0,0,,,0,,,0,0,0,1,0
2001,177038,Cleveland University-Kansas City,1,Main Campus,494,0,0,1,,,0,,,0,0,1,0,0
2001,217891,Clinton College,1,Main Campus,34,0,0,0,,,0,,,0,1,1,0,0
2001,153144,Coe College,1,Main Campus,1311,0,0,3,,,0,,,0,1,11,0,0
2001,217907,Coker College,1,Main Campus,1089,0,0,0,,,0,,,0,0,15,0,0
2001,161086,Colby College,1,Main Campus,1809,0,0,1,,,0,,,0,0,1,1,1
2001,182634,Colby-Sawyer College,1,Main Campus,901,0,0,1,,,0,,,1,1,36,0,1
2001,112446,Coleman University,1,Coleman University,1088,0,0,0,,,0,,,0,0,0,0,0
2001,190080,Colgate Rochester Crozer Divinity School,1,Main Campus,125,0,0,0,,,0,,,0,0,6,0,0
2001,190099,Colgate University,1,Main Campus,2821,0,0,4,,,0,,,0,0,12,1,0
2001,169442,College for Creative Studies,1,College for Creative Studies,1152,0,0,0,,,0,,,0,0,9,3,0
2001,388520,College of Biblical Studies-Houston,1,Main Campus,1230,0,0,0,,,0,,,0,0,1,3,0
2001,413617,College of Menominee Nation,1,Main Campus,407,0,0,0,,,0,,,0,0,0,0,0
2001,193399,College of Mount Saint Vincent,1,College of Mount Saint Vincent,1379,0,0,1,,,0,,,0,0,2,0,0
2001,167394,College of Our Lady of the Elms,1,College of Our Lady of the Elms,719,0,0,0,,,0,,,0,0,1,1,0
2001,174747,College of Saint Benedict,1,College of Saint Benedict - Main Campus,2100,0,0,4,,,0,,,1,0,3,0,0
2001,186618,College of Saint Elizabeth,1,College of Saint Elizabeth,1741,0,0,0,,,0,,,0,1,2,0,0
2001,181604,College of Saint Mary,1,Main Campus,930,0,0,0,,,0,,,0,0,2,0,0
2001,231077,College of St Joseph,1,Main Campus,482,0,0,0,,,0,,,2,0,4,0,0
2001,160959,College of the Atlantic,1,College of the Atlantic,271,0,0,0,,,0,,,0,0,0,0,0
2001,166124,College of the Holy Cross,1,Main Campus,2811,0,0,2,,,0,,,0,4,4,0,1
2001,178697,College of the Ozarks,1,Main Campus,1395,0,0,0,,,0,,,0,0,2,0,0
2001,174932,College of Visual Arts,1,Main Campus,269,0,0,0,,,0,,,0,0,2,0,0
2001,126872,CollegeAmerica-Denver,1,Main Campus,289,0,0,0,,,0,,,0,0,0,0,0
2001,103945,CollegeAmerica-Flagstaff,1,College America - Flagstaff,15,0,0,0,,,0,,,0,0,0,0,0
2001,126669,Colorado Christian University,1,Main Campus,1849,0,0,0,,,0,,,0,0,2,4,0
2001,126678,Colorado College,1,Colorado College,1952,0,0,4,,,0,,,0,0,4,1,9
2001,367839,Colorado Heights University,1,Colorado Heights University,47,0,0,0,,,0,,,1,1,2,3,2
2001,177065,Columbia College,1,Columbia College (Main Campus) @ Columbia,8564,0,0,1,,,0,,,0,0,0,0,2
2001,177065,Columbia College,2,Columbia College @ Redstone Arsenal,8564,0,0,0,,,0,,,0,0,0,0,0
2001,177065,Columbia College,3,Columbia College @ Coast Guard Island,8564,0,0,0,,,0,,,0,0,0,0,0
2001,177065,Columbia College,4,Columbia College @ Los Alamitos,8564,0,0,0,,,0,,,0,0,0,0,0
2001,177065,Columbia College,6,Columbia College @ Denver,8564,0,0,0,,,0,,,0,0,0,0,0
2001,177065,Columbia College,7,Columbia College @ NAS Jacksonville,8564,0,0,0,,,0,,,0,0,0,0,0
2001,177065,Columbia College,8,Columbia College @ Orlando,8564,0,0,0,,,0,,,0,0,0,0,0
2001,177065,Columbia College,9,Columbia College @ Patrick AFB,8564,0,0,0,,,0,,,0,0,0,0,0
2001,177065,Columbia College,10,Columbia College @ Crystal Lake,8564,0,0,0,,,0,,,0,0,0,0,0
2001,177065,Columbia College,11,Columbia College @ Freeport,8564,0,0,0,,,0,,,0,0,0,0,0
2001,177065,Columbia College,12,Columbia College @ Lake County,8564,0,0,0,,,0,,,0,0,0,0,0
2001,177065,Columbia College,13,Columbia College @ Ft. Leonard Wood,8564,0,0,0,,,0,,,0,0,0,0,0
2001,177065,Columbia College,14,Columbia College @ Springfield,8564,0,0,0,,,0,,,0,0,0,0,0
2001,177065,Columbia College,15,Columbia College at Marshfield,8564,0,0,0,,,0,,,0,0,0,0,0
2001,177065,Columbia College,16,Columbia College @ Jefferson City,8564,0,0,0,,,0,,,0,0,0,0,0
2001,177065,Columbia College,17,Columbia College @ Kansas City,8564,0,0,0,,,0,,,0,0,0,0,0
2001,177065,Columbia College,18,Columbia College @ Lake of the Ozarks,8564,0,0,0,,,0,,,0,0,0,0,0
2001,177065,Columbia College,19,Columbia College @ Moberly Area Community College,8564,0,0,0,,,0,,,0,0,0,0,0
2001,177065,Columbia College,20,Columbia College @ Rolla,8564,0,0,0,,,0,,,0,0,0,0,0
2001,177065,Columbia College,21,Columbia College @ St. Louis,8564,0,0,0,,,0,,,0,0,0,0,0
2001,177065,Columbia College,22,Columbia College @ Syracuse,8564,0,0,0,,,0,,,0,0,0,0,0
2001,177065,Columbia College,24,Columbia College @ NAS Ft Worth JRB,8564,0,0,0,,,0,,,0,0,0,0,0
2001,177065,Columbia College,25,Columbia College @ Salt Lake City,8564,0,0,0,,,0,,,0,0,0,0,0
2001,177065,Columbia College,26,Columbia College @ Marysville,8564,0,0,0,,,0,,,0,0,0,0,0
2001,177065,Columbia College,27,Columbia College @ Elgin,8564,0,0,0,,,0,,,0,0,0,0,0
2001,177065,Columbia College,28,Columbia College @ Navy College Office- NAS Lemoore,8564,0,0,0,,,0,,,0,0,0,0,0
2001,177065,Columbia College,29,Columbia College @ NAS Whidbey Island,8564,0,0,0,,,0,,,0,0,0,0,0
2001,177065,Columbia College,30,Columbia College @ San Luis Obispo,8564,0,0,0,,,0,,,0,0,0,0,0
2001,217934,Columbia College,1,Columbia College,1476,0,0,0,,,0,,,0,0,2,0,0
2001,144281,Columbia College-Chicago,1,Columbia College Chicago,9416,0,0,0,,,0,,,0,0,7,0,0
2001,112570,Columbia College-Hollywood,1,Main Campus,109,0,0,0,,,0,,,0,0,0,0,0
2001,217925,Columbia International University,1,Main Campus,1052,0,0,0,,,0,,,0,0,8,0,0
2001,139348,Columbia Theological Seminary,1,Main Campus,265,0,0,0,,,0,,,0,0,0,0,0
2001,190150,Columbia University in the City of New York,1,Morningside Campus,19710,0,0,1,,,0,,,0,4,9,1,0
2001,190150,Columbia University in the City of New York,2,Columbia University Medical Center,19710,0,0,0,,,0,,,1,0,1,0,0
2001,190150,Columbia University in the City of New York,3,Baker Field,19710,0,0,0,,,0,,,0,0,1,0,0
2001,190150,Columbia University in the City of New York,4,Lamont-Doherty Earth Observatory,19710,0,0,0,,,0,,,0,0,0,0,0
2001,190150,Columbia University in the City of New York,5,Nevis Laboratories,19710,0,0,0,,,0,,,0,0,0,0,0
2001,190150,Columbia University in the City of New York,6,Biosphere 2 Center,19710,0,0,1,,,0,,,0,0,0,0,0
2001,202170,Columbus College of Art and Design,1,Main Campus,1737,0,0,0,,,0,,,0,0,0,4,0
2001,177083,Conception Seminary College,1,Main Campus,90,0,0,0,,,0,,,0,0,12,0,0
2001,101073,Concordia College Alabama,1,Main Campus,781,0,0,0,,,0,,,0,3,5,0,0
2001,173300,Concordia College at Moorhead,1,Concordia College,2707,0,0,1,,,0,,,0,2,56,2,0
2001,190248,Concordia College-New York,1,Main Campus,662,0,0,0,,,0,,,0,0,1,0,0
2001,177092,Concordia Seminary,1,Main Campus,559,0,0,0,,,0,,,0,0,1,0,0
2001,150288,Concordia Theological Seminary,1,Concordia Theological Seminary,401,0,0,1,,,0,,,3,0,1,0,0
2001,169363,Concordia University-Ann Arbor,1,Concordia University-Ann Arbor,568,0,0,0,,,0,,,0,0,1,1,0
2001,144351,Concordia University-Chicago,1,Main Campus,1947,0,0,0,,,0,,,0,0,3,0,0
2001,112075,Concordia University-Irvine,1,Main Campus,1314,0,0,0,,,0,,,0,1,6,1,0
2001,180984,Concordia University-Nebraska,1,Concordia University,1366,0,0,0,,,0,,,0,0,3,0,0
2001,208488,Concordia University-Portland,1,Main Campus,1040,0,0,0,,,0,,,0,0,5,0,0
2001,173328,Concordia University-Saint Paul,1,Main Campus,1773,0,0,1,,,0,,,0,2,13,2,0
2001,224004,Concordia University-Texas,1,Concordia University Texas,844,0,0,0,,,0,,,0,2,8,0,0
2001,238616,Concordia University-Wisconsin,1,Concordia University-Wisconsin,4810,0,0,0,,,0,,,0,0,32,0,0
2001,238616,Concordia University-Wisconsin,2,Concordia University Wisconsin-Fort Wayne,4810,0,0,0,,,0,,,1,0,0,0,0
2001,238616,Concordia University-Wisconsin,3,Concordia University Wisconsin-Green Bay/ Appleton,4810,0,0,0,,,0,,,0,0,0,0,0
2001,238616,Concordia University-Wisconsin,4,Concordia University Wisconsin-Indianapolis,4810,0,0,0,,,0,,,0,0,0,0,0
2001,238616,Concordia University-Wisconsin,5,Concordia University Wisconsin-Kenosha,4810,0,0,0,,,0,,,0,0,0,0,0
2001,238616,Concordia University-Wisconsin,6,Concordia University Wisconsin-Madison,4810,0,0,0,,,0,,,0,0,0,0,0
2001,238616,Concordia University-Wisconsin,7,Concordia University Wisconsin-New Orleans,4810,0,0,0,,,0,,,0,0,0,0,0
2001,238616,Concordia University-Wisconsin,8,Cocnordia University Wisconsin-St. Louis,4810,0,0,0,,,0,,,0,0,0,0,0
2001,238616,Concordia University-Wisconsin,9,Concordia University Wisconsin-Milw Midtown Center,4810,0,0,0,,,0,,,0,0,0,0,0
2001,128902,Connecticut College,1,Connecticut College,1879,0,0,2,,,0,,,1,1,3,0,1
2001,217961,Converse College,1,Converse College,1437,0,0,0,,,0,,,0,0,0,4,0
2001,165495,Conway School of Landscape Design,1,Main Campus,18,0,0,0,,,0,,,0,0,0,0,0
2001,184153,Cooper Health System Center for Allied Health Education,1,Cooper University Hospital,22,0,0,0,,,0,,,0,0,2,0,0
2001,190372,Cooper Union for the Advancement of Science and Art,1,Main Campus,906,0,0,0,,,0,,,0,0,0,0,0
2001,210331,Corban University,1,CORBAN UNIVERSITY,725,0,0,0,,,0,,,0,0,1,0,0
2001,131308,Corcoran College of Art and Design,1,Main Campus,372,0,0,0,,,0,,,0,0,0,0,0
2001,153162,Cornell College,1,Main Campus,986,0,0,0,,,0,,,0,0,3,0,0
2001,190415,Cornell University,1,Statutory and Endowed Campus,12438,0,0,4,,,0,,,3,3,53,3,1
2001,170037,Cornerstone University,1,Main Campus,1941,0,0,3,,,1,,,29,1,0,0,0
2001,235024,Cornish College of the Arts,1,Cornish College of the Arts,650,0,0,0,,,0,,,0,0,1,0,0
2001,177117,Cottey College,1,Main Campus,326,0,0,0,,,0,,,0,0,0,0,0
2001,139393,Covenant College,1,Main Campus,1245,0,0,0,,,0,,,0,0,1,0,0
2001,177126,Covenant Theological Seminary,1,Main Campus,832,0,0,0,,,0,,,0,0,0,0,0
2001,176770,Cox College,1,Cox College,312,0,0,0,,,3,,,0,21,5,0,0
2001,169424,Cranbrook Academy of Art,1,Main Campus,136,0,0,0,,,0,,,0,0,0,0,0
2001,181002,Creighton University,1,Main Campus,6297,0,0,1,,,0,,,2,1,10,9,0
2001,181002,Creighton University,2,West Omaha Campus,6297,0,0,0,,,0,,,0,0,0,0,0
2001,439613,Crossroads Bible College,1,Main Campus,244,0,0,0,,,0,,,3,0,0,0,0
2001,174206,Crossroads College,1,Crossroads College,109,0,0,0,,,0,,,0,0,0,0,0
2001,106810,Crowley's Ridge College,1,Main Campus,154,0,0,0,,,0,,,0,0,1,0,0
2001,174862,Crown College,1,Crown College,877,0,0,0,,,0,,,0,0,0,0,0
2001,190503,Culinary Institute of America,1,The Culinary Institute of America - Main Campus,2012,0,0,1,,,0,,,0,1,6,0,0
2001,177144,Culver-Stockton College,1,Main Campus,821,0,0,1,,,0,,,0,0,0,0,0
2001,219949,Cumberland University,1,Main Campus,1471,0,0,0,,,0,,,0,0,0,0,0
2001,165529,Curry College,1,Main Campus,2349,0,0,1,,,1,,,1,1,5,1,0
2001,211893,Curtis Institute of Music,1,Main Campus,162,0,0,0,,,0,,,0,0,0,0,0
2001,190716,D'Youville College,1,Main Campus,2486,0,0,0,,,0,,,0,0,2,0,0
2001,190725,Daemen College,1,Main Campus,1988,0,0,0,,,0,,,0,0,1,0,0
2001,219091,Dakota Wesleyan University,1,Dakota Wesleyan University,687,0,0,0,,,0,,,0,0,0,0,0
2001,224226,Dallas Baptist University,1,Main Campus,4302,0,0,0,,,0,,,0,0,0,0,0
2001,224244,Dallas Christian College,1,Dallas Christian College,281,0,0,0,,,0,,,0,1,2,0,0
2001,224305,Dallas Theological Seminary,1,Main Campus-Dallas,1607,0,0,0,,,0,,,0,0,1,1,0
2001,181011,Dana College,1,Main Campus,565,0,0,0,,,0,,,0,0,2,1,0
2001,190734,Darkei Noam Rabbinical College,1,Main Campus,39,0,0,0,,,0,,,0,0,0,0,0
2001,182670,Dartmouth College,1,Dartmouth College  Main Campus,5495,0,0,4,,,0,,,0,0,19,1,0
2001,169479,Davenport University,1,Davenport University - Lettinga Campus,2127,1,0,0,,,0,,,0,0,0,0,0
2001,169479,Davenport University,2,Davenport University - Goshen,2127,0,0,0,,,0,,,0,0,0,0,0
2001,169479,Davenport University,3,Davenport University - Hammond,2127,0,0,0,,,0,,,0,0,0,0,0
2001,169479,Davenport University,5,Davenport University - Alma,2127,0,0,0,,,0,,,0,0,0,0,0
2001,169479,Davenport University,6,Davenport University - Battle Creek,2127,0,0,0,,,0,,,0,0,0,0,0
2001,169479,Davenport University,8,Davenport University - Gaylord,2127,0,0,0,,,0,,,0,0,0,0,0
2001,169479,Davenport University,9,Davenport University - Traverse City,2127,0,0,0,,,0,,,0,0,0,0,0
2001,169479,Davenport University,10,Davenport University - Scottville,2127,0,0,0,,,0,,,0,0,0,0,0
2001,198385,Davidson College,1,Main Campus,1673,0,0,4,,,0,,,0,0,27,0,0
2001,237358,Davis & Elkins College,1,Main Campus,588,0,0,0,,,0,,,0,0,0,0,0
2001,194569,Davis College,1,Davis College,245,0,0,0,,,0,,,0,0,0,0,0
2001,165574,Dean College,1,Main Campus,1402,0,0,3,,,0,,,0,1,34,0,2
2001,202514,Defiance College,1,Main Campus,1000,0,0,0,,,0,,,0,0,1,0,0
2001,211981,Delaware Valley University,1,Delaware Valley University,1956,0,0,0,,,0,,,0,5,1,2,0
2001,113537,Dell'Arte International School of Physical Theatre,1,Main Campus,37,0,0,0,,,0,,,0,0,0,0,0
2001,202523,Denison University,1,Denison University,2107,0,0,6,,,0,,,0,2,7,0,7
2001,126979,Denver Seminary,1,Main Campus,736,0,0,0,,,0,,,0,0,5,0,0
2001,144740,DePaul University,1,Main Campus - Lincoln Park Campus,21363,0,0,2,,,0,,,1,0,28,1,0
2001,150400,DePauw University,1,Main Campus,2219,0,0,1,,,0,,,0,1,6,0,0
2001,154156,Des Moines University-Osteopathic Medical Center,1,Main Campus,1177,0,0,0,,,0,,,0,0,0,0,0
2001,154156,Des Moines University-Osteopathic Medical Center,2,La Clinica,1177,0,0,0,,,0,,,0,0,0,0,0
2001,210739,DeSales University,1,DeSales University (Main Campus),2734,0,0,0,,,0,,,0,0,18,0,0
2001,212009,Dickinson College,1,Main Campus,2208,0,0,3,,,0,,,0,1,4,1,1
2001,158802,Dillard University,1,Dillard University,2137,0,0,0,,,0,,,0,0,3,0,0
2001,153241,Divine Word College,1,Main Campus,76,0,0,0,,,0,,,0,0,0,0,0
2001,181020,Doane College-Crete,1,Doane College Crete Campus,2165,0,0,1,,,0,,,0,0,3,0,0
2001,181020,Doane College-Crete,2,Doane College Lincoln Campus,2165,0,0,0,,,0,,,0,0,0,0,0
2001,190761,Dominican College of Blauvelt,1,Main Campus,1618,0,0,0,,,0,,,0,0,7,0,0
2001,113704,Dominican School of Philosophy & Theology,1,Main Campus,98,0,0,0,,,0,,,0,0,0,0,0
2001,148496,Dominican University,1,Main Campus,2533,0,0,3,,,0,,,0,8,25,1,0
2001,113698,Dominican University of California,1,Dominican University of California,1436,0,0,1,,,1,,,0,0,5,0,0
2001,122117,Dongguk University-Los Angeles,1,Main Campus,421,0,0,0,,,0,,,0,0,0,0,0
2001,155007,Donnelly College,1,Donnelly College,370,0,0,0,,,0,,,3,0,2,1,0
2001,153250,Dordt College,1,Main Campus,1460,0,0,0,,,0,,,0,0,4,0,0
2001,190770,Dowling College,1,Dowling College Oakdale Campus,5580,0,0,0,,,0,,,0,1,14,0,0
2001,190770,Dowling College,2,Dowling College / Shirley Campus,5580,0,0,1,,,0,,,0,0,7,0,0
2001,153269,Drake University,1,Main Campus,5150,0,0,0,,,0,,,0,0,15,0,4
2001,184348,Drew University,1,Main Campus,2418,0,0,1,,,0,,,0,0,0,0,0
2001,212054,Drexel University,1,University City Campus,13546,0,0,0,,,0,,,10,12,35,8,1
2001,212054,Drexel University,2,Drexel at Wilmington- Delaware,13546,0,0,0,,,0,,,0,0,0,0,0
2001,212054,Drexel University,3,Center City Campus,13546,0,0,0,,,0,,,0,1,2,0,0
2001,212054,Drexel University,4,Queen Lane Campus,13546,0,0,0,,,0,,,0,0,0,0,0
2001,177214,Drury University,1,Drury University,4243,0,0,0,,,1,,,0,0,10,0,0
2001,198419,Duke University,1,Main Campus,11926,0,0,8,,,0,,,10,5,66,6,1
2001,198419,Duke University,2,Marine Laboratory,11926,0,0,0,,,0,,,0,0,0,0,0
2001,175227,Dunwoody College of Technology,1,Main Campus,1155,0,0,0,,,0,,,0,0,3,0,0
2001,212106,Duquesne University,1,Main Campus,9451,0,0,2,,,1,,,1,1,22,1,3
2001,212106,Duquesne University,2,Capital Region Campus,9451,0,0,0,,,0,,,0,0,0,0,0
2001,150455,Earlham College,1,Earlham College,1145,0,0,2,,,0,,,0,0,8,1,1
2001,224527,East Texas Baptist University,1,Main Campus,1509,0,0,0,,,0,,,0,0,14,1,0
